student_id,school_year,grade_level,section,assessment_quarter,mathematics_grade,english_grade,science_grade,filipino_grade,araling_panlipunan_grade,esp_grade,mapeh_grade,tle_grade,general_average,failed_subjects,present_days,absent_days,late_days,excused_absences,attendance_rate,behavior_core_value,behavior_indicator,behavior_teacher_rating,behavior_quarter,teacher_remarks,intervention_type,intervention_date,intervention_reason,intervention_outcome,improved_after_intervention,risk_status,absent_percentage,late_percentage,high_grade_count,has_intervention,number_of_interventions,risk_label
ST-0834,2025-2026,Grade 5,D,4,71.94,81.83,77.55,100.0,100.0,80.7,93.74,78.31,85.51,0,100,0,0,0,100.0,Excellence,Demonstrates effort and perseverance,AO,4,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.0,0.0,3,1,1,0
ST-0835,2024-2025,Grade 5,D,1,67.14,91.37,81.66,85.01,94.4,92.48,79.5,76.03,83.45,0,100,0,0,1,100.0,Respect,Completes assignments on time,RO,1,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.0,0.0,3,1,1,0
ST-0836,2024-2025,Grade 4,C,2,74.01,100.0,78.1,79.56,72.29,78.2,90.41,77.21,81.22,0,98,2,0,0,97.5,Respect,Completes assignments on time,AO,2,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,1.99999999998,0.0,2,1,1,0
ST-0837,2024-2025,Grade 9,B,2,82.75,60.32,90.95,95.07,87.54,90.11,79.95,81.78,83.56,0,100,0,0,0,100.0,Responsibility,Practices honesty,AO,2,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.0,0.0,3,1,1,0
ST-0838,2024-2025,Grade 5,C,4,83.21,71.16,69.09,83.35,67.04,58.16,66.33,64.72,70.38,2,99,1,1,0,98.25,Responsibility,Completes assignments on time,RO,4,Shows potential but needs more consistency,Guidance Referral,2025-04-15,Declining grades and low class participation,Improved,True,At Risk,0.99999999999,0.99999999999,0,1,1,1
ST-0839,2025-2026,Grade 7,D,1,86.67,82.26,77.75,70.83,82.11,68.9,86.49,73.39,78.55,1,99,1,0,0,98.75,Compassion,Completes assignments on time,NO,1,Needs follow-up on attendance and punctuality,Mentoring,2025-01-15,Declining grades and low class participation,Worsened,,At Risk,0.99999999999,0.0,0,1,1,1
ST-0840,2025-2026,Grade 7,A,3,77.59,85.94,77.77,77.64,87.02,83.7,90.0,86.89,83.32,0,100,0,2,1,99.0,Compassion,Practices honesty,NO,3,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,1,1,1,0
ST-0841,2025-2026,Grade 5,C,4,75.5,81.1,71.11,64.52,75.33,74.6,78.86,78.53,74.94,2,100,0,1,1,99.5,Integrity,Completes assignments on time,NO,4,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,0.0,0.99999999999,0,1,1,1
ST-0842,2025-2026,Grade 4,D,4,83.13,96.3,70.15,88.01,79.8,77.54,82.14,79.99,82.13,0,100,0,2,0,99.0,Integrity,Displays kindness and empathy,SO,4,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,1,1,1,0
ST-0843,2024-2025,Grade 5,C,3,73.04,91.57,81.68,88.68,87.92,88.68,89.15,77.56,84.78,0,100,0,2,0,99.0,Responsibility,Shows respect to teachers and peers,AO,3,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,1,1,1,0
ST-0844,2025-2026,Grade 10,C,1,79.43,86.26,67.78,75.3,88.72,78.22,79.13,83.02,79.73,0,95,5,4,2,91.75,Respect,Demonstrates effort and perseverance,NO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,4.99999999995,3.99999999996,0,1,1,1
ST-0845,2025-2026,Grade 8,D,1,97.89,84.98,93.23,60.48,85.27,88.81,89.98,79.02,84.96,0,99,1,0,1,98.75,Respect,Practices honesty,AO,1,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,2,1,1,0
ST-0846,2025-2026,Grade 8,D,1,70.73,73.98,78.32,76.08,79.53,75.35,67.48,68.99,73.81,1,95,5,3,3,92.25,Respect,Shows respect to teachers and peers,AO,1,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,4.99999999995,2.99999999997,0,1,1,1
ST-0847,2025-2026,Grade 7,A,2,59.82,74.31,59.7,79.29,80.91,80.11,59.73,84.35,72.28,2,99,1,2,1,97.75,Respect,Demonstrates effort and perseverance,RO,2,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,At Risk,0.99999999999,1.99999999998,0,1,1,1
ST-0848,2024-2025,Grade 8,C,4,86.55,83.44,85.34,91.76,84.93,94.2,84.53,82.15,86.61,0,99,1,1,1,98.25,Respect,Practices honesty,RO,4,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,2,1,1,0
ST-0849,2025-2026,Grade 8,A,2,79.97,78.48,65.56,67.89,91.74,97.38,76.59,67.95,78.2,0,99,1,2,0,97.75,Responsibility,Practices honesty,RO,2,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,2,1,1,0
ST-0850,2024-2025,Grade 4,D,4,81.27,83.64,80.37,72.64,84.31,74.84,86.08,82.51,80.71,0,98,2,1,3,97.0,Responsibility,Practices honesty,AO,4,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,1.99999999998,0.99999999999,0,1,1,0
ST-0851,2024-2025,Grade 10,A,4,76.67,74.34,75.7,88.56,74.04,87.89,76.37,87.36,80.12,0,99,1,0,1,98.75,Compassion,Completes assignments on time,AO,4,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,0,1,1,0
ST-0852,2025-2026,Grade 4,A,4,100.0,85.71,86.54,92.95,100.0,83.91,78.89,74.82,87.85,0,99,1,0,1,98.75,Excellence,Demonstrates effort and perseverance,SO,4,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,3,1,1,0
ST-0853,2024-2025,Grade 6,C,1,72.21,53.89,65.01,73.12,72.26,74.98,77.55,72.09,70.14,2,97,3,4,2,94.25,Excellence,Displays kindness and empathy,RO,1,Improving steadily in class participation,Attendance Monitoring,2025-01-15,Need for academic support and monitoring,Ongoing,False,At Risk,2.99999999997,3.99999999996,0,1,1,1
ST-0854,2025-2026,Grade 8,A,1,60.95,56.49,50.0,60.9,64.86,50.0,69.41,68.0,60.08,3,96,4,1,3,94.5,Compassion,Shows respect to teachers and peers,NO,1,Improving steadily in class participation,Counseling,2025-01-15,Parent/guardian concern about performance,Improved,,At Risk,3.99999999996,0.99999999999,0,1,1,1
ST-0855,2024-2025,Grade 8,C,4,69.01,96.46,94.45,86.87,79.44,81.75,84.85,82.25,84.39,0,100,0,0,1,100.0,Compassion,Practices honesty,RO,4,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,0.0,2,1,1,0
ST-0856,2025-2026,Grade 5,A,3,79.11,79.63,72.96,86.04,63.02,73.19,77.44,86.48,77.23,1,99,1,0,1,98.75,Compassion,Demonstrates effort and perseverance,NO,3,Needs follow-up on attendance and punctuality,Academic Monitoring,2025-03-15,Frequent absences and missing assignments,Worsened,False,At Risk,0.99999999999,0.0,0,1,1,1
ST-0857,2025-2026,Grade 9,B,4,59.84,74.3,84.88,66.58,72.14,78.43,69.3,71.19,72.08,2,100,0,0,0,100.0,Responsibility,Completes assignments on time,RO,4,Demonstrates positive effort in class,Unknown,,,Unknown,,At Risk,0.0,0.0,0,1,1,1
ST-0858,2024-2025,Grade 10,B,3,67.52,63.88,82.65,83.21,62.41,76.18,70.13,71.92,72.24,2,99,1,2,1,97.75,Integrity,Demonstrates effort and perseverance,RO,3,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,0.99999999999,1.99999999998,0,1,1,1
ST-0859,2024-2025,Grade 4,C,3,94.14,86.75,91.95,73.63,74.93,88.19,86.02,65.76,82.67,0,100,0,2,0,99.0,Compassion,Practices honesty,AO,3,Demonstrates positive effort in class,Unknown,,,Unknown,,At Risk,0.0,1.99999999998,2,1,1,1
ST-0860,2024-2025,Grade 9,D,4,77.55,82.45,80.47,79.68,86.08,73.96,86.04,85.84,81.51,0,100,0,1,1,99.5,Respect,Completes assignments on time,AO,4,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,0,1,1,0
ST-0861,2024-2025,Grade 7,A,1,77.1,75.65,66.5,70.41,87.06,87.48,85.86,79.19,78.66,0,99,1,1,0,98.25,Excellence,Completes assignments on time,RO,1,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,0,1,1,0
ST-0862,2025-2026,Grade 5,A,4,85.05,94.96,78.46,53.48,93.43,79.03,100.0,82.14,83.32,0,93,7,1,1,90.75,Integrity,Demonstrates effort and perseverance,RO,4,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,6.99999999993,0.99999999999,3,1,1,0
ST-0863,2024-2025,Grade 7,D,1,64.72,83.16,87.59,70.94,84.8,77.41,81.94,83.95,79.31,0,99,1,0,1,98.75,Respect,Practices honesty,SO,1,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,0,1,1,0
ST-0864,2025-2026,Grade 10,D,4,66.46,74.25,79.39,72.52,94.72,86.77,72.88,72.58,77.45,0,99,1,0,1,98.75,Responsibility,Practices honesty,SO,4,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,1,1,1,0
ST-0865,2025-2026,Grade 5,A,2,100.0,87.88,73.45,78.48,87.55,88.78,76.24,85.93,84.79,0,97,3,1,3,95.75,Responsibility,Demonstrates effort and perseverance,RO,2,Demonstrates positive effort in class,Unknown,,,Unknown,,At Risk,2.99999999997,0.99999999999,1,1,1,1
ST-0866,2025-2026,Grade 8,C,1,81.69,71.4,71.23,79.56,65.3,88.76,85.69,88.42,79.01,0,95,5,5,2,91.25,Respect,Completes assignments on time,NO,1,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,4.99999999995,4.99999999995,0,1,1,1
ST-0867,2024-2025,Grade 6,C,2,93.59,79.74,87.16,89.64,91.11,84.89,96.31,100.0,90.31,0,100,0,0,0,100.0,Compassion,Displays kindness and empathy,AO,2,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,0.0,4,1,1,0
ST-0868,2024-2025,Grade 8,B,3,82.68,68.58,82.32,63.78,73.96,91.86,69.14,68.08,75.05,1,100,0,2,0,99.0,Excellence,Practices honesty,SO,3,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,0.0,1.99999999998,1,1,1,1
ST-0869,2024-2025,Grade 10,A,3,81.01,85.33,87.19,80.15,80.7,87.21,75.39,77.63,81.83,0,100,0,1,0,99.5,Responsibility,Shows respect to teachers and peers,RO,3,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,0,1,1,0
ST-0870,2024-2025,Grade 5,D,4,84.48,90.56,67.63,83.32,83.63,68.66,61.9,69.48,76.21,1,100,0,2,0,99.0,Respect,Completes assignments on time,AO,4,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,1,1,1,0
ST-0871,2025-2026,Grade 6,B,4,83.36,87.68,69.2,69.37,62.37,87.68,77.88,76.95,76.81,1,99,1,0,1,98.75,Excellence,Completes assignments on time,SO,4,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,0,1,1,0
ST-0872,2025-2026,Grade 6,B,3,73.39,70.76,73.77,84.16,79.87,78.58,68.71,82.42,76.46,1,99,1,5,1,96.25,Compassion,Completes assignments on time,NO,3,Improving steadily in class participation,Counseling,2025-03-15,Behavior concerns affecting learning,Worsened,False,At Risk,0.99999999999,4.99999999995,0,1,1,1
ST-0873,2024-2025,Grade 8,B,3,78.77,82.25,90.77,100.0,97.03,85.14,82.69,84.05,87.59,0,100,0,1,1,99.5,Responsibility,Demonstrates effort and perseverance,NO,3,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,3,1,1,0
ST-0874,2025-2026,Grade 6,A,3,75.25,80.57,79.62,83.75,71.14,82.22,85.81,75.57,79.24,0,99,1,0,1,98.75,Integrity,Practices honesty,AO,3,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,0,1,1,0
ST-0875,2025-2026,Grade 10,B,1,72.94,69.54,69.21,95.32,88.69,73.82,79.76,88.82,79.76,0,99,1,1,1,98.25,Respect,Shows respect to teachers and peers,AO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,1,1,1,0
ST-0876,2024-2025,Grade 6,D,2,79.6,83.53,86.09,69.04,83.18,83.73,100.0,81.06,83.28,0,100,0,0,0,100.0,Respect,Demonstrates effort and perseverance,SO,2,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,0.0,1,1,1,0
ST-0877,2025-2026,Grade 5,D,1,62.61,84.49,78.89,70.27,72.84,75.81,79.46,62.42,73.35,2,100,0,0,0,100.0,Responsibility,Completes assignments on time,RO,1,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.0,0.0,0,1,1,0
ST-0878,2024-2025,Grade 8,B,2,73.45,56.89,65.11,67.86,58.11,66.46,64.76,61.45,64.26,3,100,0,0,1,100.0,Responsibility,Demonstrates effort and perseverance,SO,2,Needs follow-up on attendance and punctuality,Academic Monitoring,2025-02-15,Need for academic support and monitoring,Worsened,False,At Risk,0.0,0.0,0,1,1,1
ST-0879,2024-2025,Grade 4,C,2,76.25,83.01,81.43,85.11,97.66,80.5,83.67,77.73,83.17,0,95,5,4,1,91.75,Compassion,Completes assignments on time,RO,2,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,4.99999999995,3.99999999996,1,1,1,1
ST-0880,2024-2025,Grade 7,C,3,84.15,87.94,66.33,86.69,74.29,83.17,69.29,92.41,80.53,0,100,0,2,0,99.0,Excellence,Shows respect to teachers and peers,AO,3,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,1,1,1,0
ST-0881,2025-2026,Grade 10,A,4,54.18,91.36,85.8,73.48,77.43,79.07,81.44,86.64,78.67,0,99,1,0,0,98.75,Respect,Practices honesty,AO,4,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,1,1,1,0
ST-0882,2024-2025,Grade 6,C,4,79.8,89.16,60.02,73.69,93.55,100.0,88.09,78.19,82.81,0,100,0,2,0,99.0,Responsibility,Completes assignments on time,SO,4,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,0.0,1.99999999998,2,1,1,1
ST-0883,2025-2026,Grade 9,C,1,70.89,78.81,85.55,73.11,83.59,78.43,75.64,83.54,78.7,0,100,0,1,0,99.5,Responsibility,Practices honesty,RO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,0,1,1,0
ST-0884,2024-2025,Grade 6,D,1,83.96,78.55,65.76,91.01,78.94,85.59,79.26,87.94,81.38,0,100,0,1,0,99.5,Integrity,Displays kindness and empathy,SO,1,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,1,1,1,0
ST-0885,2025-2026,Grade 5,D,2,86.04,77.7,81.42,97.28,70.68,84.7,86.77,75.39,82.5,0,99,1,0,0,98.75,Respect,Shows respect to teachers and peers,SO,2,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,1,1,1,0
ST-0886,2025-2026,Grade 6,A,4,83.04,90.89,70.92,94.2,100.0,90.06,87.84,91.78,88.59,0,100,0,1,1,99.5,Integrity,Completes assignments on time,AO,4,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,5,1,1,0
ST-0887,2025-2026,Grade 7,A,2,53.56,52.13,52.38,54.19,52.0,67.65,59.64,65.89,57.18,3,94,6,4,3,90.5,Responsibility,Demonstrates effort and perseverance,AO,2,Requires regular monitoring for academic progress,Behavioral Monitoring,2025-02-15,Frequent absences and missing assignments,Not Yet Evaluated,,At Risk,5.99999999994,3.99999999996,0,1,1,1
ST-0888,2025-2026,Grade 7,A,3,88.83,73.74,79.05,81.61,89.81,90.45,83.78,99.51,85.85,0,100,0,2,0,99.0,Integrity,Shows respect to teachers and peers,RO,3,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,2,1,1,0
ST-0889,2025-2026,Grade 5,B,1,72.41,65.75,61.34,83.83,76.2,79.36,90.23,68.01,74.64,1,100,0,2,1,99.0,Excellence,Completes assignments on time,NO,1,Demonstrates positive effort in class,Unknown,,,Unknown,,At Risk,0.0,1.99999999998,1,1,1,1
ST-0890,2025-2026,Grade 10,B,2,88.88,81.52,86.32,71.89,86.33,91.88,85.98,86.35,84.89,0,99,1,1,1,98.25,Responsibility,Displays kindness and empathy,AO,2,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,1,1,1,0
ST-0891,2024-2025,Grade 4,C,3,92.22,86.51,89.74,95.52,88.94,78.7,93.19,85.88,88.84,0,99,1,0,1,98.75,Compassion,Completes assignments on time,AO,3,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.0,3,1,1,0
ST-0892,2024-2025,Grade 10,A,4,85.54,75.3,80.8,73.38,75.69,80.07,83.97,68.93,77.96,0,93,7,4,3,89.25,Compassion,Demonstrates effort and perseverance,AO,4,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,6.99999999993,3.99999999996,0,1,1,1
ST-0893,2024-2025,Grade 6,A,2,79.5,81.26,82.18,82.55,88.01,81.58,75.85,83.76,81.84,0,99,1,2,1,97.75,Responsibility,Demonstrates effort and perseverance,AO,2,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,0,1,1,0
ST-0894,2025-2026,Grade 8,B,3,93.6,79.32,87.48,84.04,72.78,83.99,79.53,92.55,84.16,0,99,1,1,0,98.25,Integrity,Demonstrates effort and perseverance,AO,3,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,2,1,1,0
ST-0895,2025-2026,Grade 10,A,2,62.22,75.06,78.02,82.31,90.69,83.98,87.97,94.72,81.87,0,100,0,2,0,99.0,Excellence,Practices honesty,SO,2,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.0,1.99999999998,2,1,1,0
ST-0896,2025-2026,Grade 6,D,1,67.53,68.97,69.04,61.67,56.63,60.49,71.38,64.1,64.98,3,98,2,2,0,96.5,Respect,Completes assignments on time,NO,1,Requires regular monitoring for academic progress,Attendance Monitoring,2025-01-15,Parent/guardian concern about performance,Worsened,,At Risk,1.99999999998,1.99999999998,0,1,1,1
ST-0897,2025-2026,Grade 9,D,1,81.06,58.36,69.47,79.59,74.79,87.03,73.64,86.32,76.28,1,99,1,2,1,97.75,Respect,Completes assignments on time,RO,1,Demonstrates positive effort in class,Unknown,,,Unknown,,At Risk,0.99999999999,1.99999999998,0,1,1,1
ST-0898,2025-2026,Grade 10,B,1,70.84,81.3,78.91,93.95,55.96,98.33,88.62,80.38,81.04,0,100,0,1,0,99.5,Integrity,Displays kindness and empathy,SO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,2,1,1,0
ST-0899,2024-2025,Grade 5,C,3,97.7,73.92,86.7,87.43,84.85,97.39,83.35,88.94,87.53,0,100,0,1,0,99.5,Excellence,Demonstrates effort and perseverance,AO,3,Demonstrates positive effort in class,Unknown,,,Unknown,,At Risk,0.0,0.99999999999,2,1,1,1
ST-0900,2024-2025,Grade 5,C,4,72.54,76.41,73.87,78.63,88.63,73.91,87.09,92.83,80.49,0,99,1,1,1,98.25,Integrity,Practices honesty,SO,4,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,1,1,1,0
ST-0901,2024-2025,Grade 6,D,1,96.0,78.25,94.34,74.29,87.47,87.28,79.65,82.65,84.99,0,94,6,0,3,92.5,Respect,Displays kindness and empathy,SO,1,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,5.99999999994,0.0,2,1,1,0
ST-0902,2024-2025,Grade 9,D,4,77.36,61.9,66.11,61.6,83.61,66.48,71.24,73.0,70.16,2,100,0,0,1,100.0,Excellence,Practices honesty,RO,4,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,0.0,0.0,0,1,1,1
ST-0903,2024-2025,Grade 8,D,3,82.37,77.46,84.86,75.47,90.52,78.16,85.63,81.4,81.98,0,100,0,0,1,100.0,Excellence,Shows respect to teachers and peers,RO,3,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.0,0.0,1,1,1,0
ST-0904,2025-2026,Grade 8,D,2,85.52,65.42,85.08,83.22,90.97,83.91,68.92,80.32,80.42,0,100,0,1,0,99.5,Integrity,Practices honesty,RO,2,Shows potential but needs more consistency,Unknown,,,Unknown,,Not At Risk,0.0,0.99999999999,1,1,1,0
ST-0905,2025-2026,Grade 8,C,4,72.79,55.99,77.26,71.98,80.15,69.27,76.69,75.3,72.43,2,100,0,0,0,100.0,Integrity,Shows respect to teachers and peers,RO,4,Shows potential but needs more consistency,Unknown,,,Unknown,,At Risk,0.0,0.0,0,1,1,1
ST-0906,2024-2025,Grade 7,D,4,53.69,72.71,66.33,61.44,78.09,70.89,74.56,55.31,66.63,3,95,5,4,2,91.75,Responsibility,Displays kindness and empathy,RO,4,Needs follow-up on attendance and punctuality,Parent/Guardian Conference,2025-04-15,Frequent absences and missing assignments,Worsened,True,At Risk,4.99999999995,3.99999999996,0,1,1,1
ST-0907,2025-2026,Grade 10,D,3,57.38,84.01,73.22,79.46,80.74,100.0,93.57,69.91,79.79,0,95,5,2,1,92.75,Integrity,Shows respect to teachers and peers,RO,3,Requires regular monitoring for academic progress,Unknown,,,Unknown,,At Risk,4.99999999995,1.99999999998,2,1,1,1
ST-0908,2025-2026,Grade 4,D,2,79.88,89.28,83.43,81.37,85.56,73.35,83.0,82.41,82.28,0,97,3,4,2,94.25,Integrity,Displays kindness and empathy,NO,2,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,At Risk,2.99999999997,3.99999999996,0,1,1,1
ST-0909,2025-2026,Grade 9,C,2,75.52,75.44,73.44,86.66,87.28,68.26,76.32,69.71,76.58,0,97,3,3,3,94.75,Excellence,Completes assignments on time,NO,2,Improving steadily in class participation,Unknown,,,Unknown,,At Risk,2.99999999997,2.99999999997,0,1,1,1
ST-0910,2024-2025,Grade 10,A,2,75.05,70.58,65.97,87.44,65.1,73.65,74.4,98.1,76.29,0,99,1,1,1,98.25,Responsibility,Demonstrates effort and perseverance,AO,2,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.99999999999,0.99999999999,1,1,1,0
ST-0911,2024-2025,Grade 7,C,4,78.54,75.83,84.7,82.09,86.84,80.7,87.38,72.96,81.13,0,96,4,0,3,95.0,Excellence,Demonstrates effort and perseverance,SO,4,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,3.99999999996,0.0,0,1,1,0
ST-0912,2024-2025,Grade 8,B,1,75.02,76.59,80.92,71.39,88.21,80.21,85.61,87.26,80.65,0,99,1,2,1,97.75,Excellence,Displays kindness and empathy,AO,1,Requires regular monitoring for academic progress,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,0,1,1,0
ST-0913,2025-2026,Grade 8,A,3,66.56,76.57,60.9,76.45,77.34,73.7,70.34,83.34,73.15,2,100,0,0,0,100.0,Responsibility,Completes assignments on time,SO,3,Shows potential but needs more consistency,Attendance Monitoring,2025-03-15,Behavior concerns affecting learning,Worsened,True,At Risk,0.0,0.0,0,1,1,1
ST-0914,2025-2026,Grade 10,A,3,77.05,83.88,83.89,71.34,71.37,84.13,82.82,74.49,78.62,0,97,3,4,1,94.25,Respect,Completes assignments on time,AO,3,Demonstrates positive effort in class,Unknown,,,Unknown,,Not At Risk,2.99999999997,3.99999999996,0,1,1,0
ST-0915,2024-2025,Grade 9,C,1,72.14,78.92,65.13,75.63,74.33,65.08,80.72,73.84,73.22,2,100,0,0,0,100.0,Respect,Practices honesty,RO,1,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,At Risk,0.0,0.0,0,1,1,1
ST-0916,2024-2025,Grade 8,A,1,85.28,83.0,82.34,72.1,85.98,87.88,79.34,79.22,81.89,0,99,1,2,0,97.75,Excellence,Displays kindness and empathy,AO,1,Improving steadily in class participation,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,0,1,1,0
ST-0917,2024-2025,Grade 8,B,4,81.93,70.04,93.47,67.46,87.7,73.4,78.3,83.8,79.51,1,99,1,2,0,97.75,Excellence,Displays kindness and empathy,SO,4,Needs follow-up on attendance and punctuality,Unknown,,,Unknown,,Not At Risk,0.99999999999,1.99999999998,1,1,1,0
